Date,spx,spx_normalised,log_price,log_return,dt,spx_max_drawdown,spx_max_drawdown_dur
1995-01-03,459.1099853515625,1.0,6.129289800858692,,,,0 days
1995-01-04,460.7099914550781,1.0034850169993372,6.132768759258421,0.003478958399728782,0.0027397260273972603,-0.0008030976624122665,1 days
1995-01-05,460.3399963378906,1.0026791205279193,6.13196533894032,-0.0008034203181006561,0.0027397260273972603,,0 days
1995-01-06,460.6799926757813,1.0034196758387135,6.132703642901994,0.0007383039616737364,0.0027397260273972603,,0 days
1995-01-09,460.8299865722656,1.0037463816418326,6.133029182291012,0.0003255393890180258,0.00821917808219178,,0 days
1995-01-10,461.6799926757813,1.0055978031544028,6.134871994538435,0.001842812247422998,0.0027397260273972603,-8.659250558407106e-05,2 days
1995-01-11,461.6600036621094,1.0055542645377102,6.1348286973483335,-4.329719010165434e-05,0.0027397260273972603,-4.3298127438640144e-05,1 days
1995-01-12,461.6400146484375,1.0055107259210179,6.134785398283504,-4.329906482958279e-05,0.0027397260273972603,,0 days
1995-01-13,465.9700012207031,1.014941987950638,6.144121256990614,0.009335858707109956,0.0027397260273972603,-0.0025538177099145853,7 days
1995-01-16,469.3800048828125,1.0223694100736793,6.151412685327729,0.007291428337115491,0.00821917808219178,-0.00980017481712736,4 days
1995-01-17,470.0499877929688,1.023828718151336,6.152839046054916,0.001426360727186271,0.0027397260273972603,-0.011211550155370231,3 days
1995-01-18,469.7099914550781,1.0230881628405417,6.152115464799631,-0.0007235812552845999,0.0027397260273972603,-0.010495822455275028,2 days
1995-01-19,466.9500122070313,1.017076576649635,6.146222211697779,-0.0058932531018518475,0.0027397260273972603,-0.004647207133538611,1 days
1995-01-20,464.7799987792969,1.0123500111272739,6.141564172725609,-0.004658038972170431,0.0027397260273972603,,0 days
1995-01-23,465.8200073242188,1.0146152821475187,6.143799309134542,0.002235136408933691,0.00821917808219178,,0 days
1995-01-24,465.8599853515625,1.0147023593809035,6.143885128359346,8.581922480388471e-05,0.0027397260273972603,,0 days
1995-01-25,467.4400024414063,1.0181438377635483,6.147271003469111,0.0033858751097648465,0.0027397260273972603,,0 days
1995-01-26,468.3200073242188,1.0200606004367423,6.149151838582922,0.0018808351138108748,0.0027397260273972603,,0 days
1995-01-27,470.3900146484375,1.0245693399333002,6.153562168996098,0.004410330413175956,0.0027397260273972603,-0.003996693858855926,3 days
1995-01-30,468.510009765625,1.0204744499444167,6.14955746701187,-0.004004701984228198,0.00821917808219178,,0 days
1995-01-31,470.4200134277344,1.024634681093924,6.153625941231537,0.004068474219667273,0.0027397260273972603,-4.2556716718156196e-05,1 days
1995-02-01,470.3999938964844,1.024591076006061,6.153583383609257,-4.2557622280448015e-05,0.0027397260273972603,,0 days
1995-02-02,472.7900085449219,1.0297968321967206,6.158651333349392,0.005067949740135802,0.0027397260273972603,,0 days
1995-02-03,478.6499938964844,1.0425606263604987,6.170969628640841,0.012318295291448678,0.0027397260273972603,,0 days
1995-02-06,481.1400146484375,1.0479842085769613,6.176158318492263,0.005188689851421735,0.00821917808219178,-0.0019745025940637317,3 days
1995-02-07,480.80999755859375,1.0472653893389283,6.175472176595899,-0.0006861418963639565,0.0027397260273972603,-0.0012894805023514477,2 days
1995-02-08,481.1900024414063,1.0480930883542776,6.176262207578389,0.0007900309824897533,0.0027397260273972603,-0.0020781811652907933,1 days
